bill_aed,tariff,home_type,size,occupants,setpoint,led_pct,ac_share,lighting_share,appliances_share,other_share
189.0,0.4,villa,S,3,25,70,0.32332786182734274,0.14060285254612712,0.3657025848635412,0.17036670076298904
154.0,0.45,apartment,S,3,25,31,0.38374082825231465,0.16151536962402543,0.3274790818717214,0.1272647202519386
154.0,0.32,apartment,M,5,25,59,0.35682083155178085,0.11631569307658622,0.3211808390802201,0.2056826362914129
190.0,0.39,apartment,M,5,23,74,0.4583215776224119,0.08128522075515254,0.23965105738747902,0.22074214423495653
93.0,0.32,apartment,M,1,25,42,0.319320336901005,0.08448260917366239,0.4081630901993491,0.1880339637259837
146.0,0.36,villa,S,3,24,7,0.2648301472658834,0.19437803926292432,0.3466832739800487,0.19410853949114368
370.0,0.42,villa,M,4,23,57,0.3803108369442052,0.12710303556805044,0.26963167634228363,0.2229544511454607
124.0,0.34,apartment,S,3,24,62,0.3385954982020716,0.12334404988997091,0.4333570970310816,0.10470335487687595
407.0,0.43,villa,S,7,24,8,0.42106077941392833,0.1885275042183551,0.20166430912863528,0.18874740723908132
152.0,0.41,apartment,M,2,23,16,0.38712429838025536,0.18469560627380952,0.2657307782644155,0.1624493170815197
170.0,0.27,apartment,M,5,26,9,0.30979291207907955,0.2027612214215518,0.35294307801235036,0.13450278848701827
206.0,0.3,apartment,L,8,24,47,0.32969235098584104,0.08975013806572481,0.41803944990249076,0.16251806104594346
166.0,0.38,apartment,M,3,24,41,0.4108147575646739,0.14949543206138277,0.2951406982215936,0.14454911215234978
90.0,0.28,apartment,S,4,23,50,0.346896819233362,0.1252561704823955,0.4431874533897324,0.0846595568945101
268.0,0.46,villa,L,2,23,66,0.526577498323394,0.07932928855382167,0.27309996586111446,0.12099324726166989
195.0,0.44,villa,S,4,26,34,0.3057578749729449,0.17749548018668973,0.3337520214949764,0.18299462334538907
328.0,0.43,apartment,L,8,24,31,0.34263436244020623,0.16829357033281608,0.3352791634346354,0.15379290379234228
152.0,0.28,apartment,S,7,23,82,0.3997903450446831,0.11426156394040907,0.3643883594719224,0.12155973154298544
196.0,0.27,apartment,L,3,21,41,0.4963299978362672,0.06819157866796442,0.32989892280900196,0.10557950068676639
401.0,0.47,apartment,L,5,21,45,0.47617843991526665,0.1377202031674373,0.2351987576453678,0.1509025992719283
202.0,0.33,apartment,L,5,24,6,0.3251365897307849,0.2046253759192905,0.3025914180056217,0.16764661634430292
116.0,0.32,apartment,S,3,25,48,0.326428942350405,0.11791323829336492,0.3484785303802533,0.20717928897597687
273.0,0.33,apartment,L,5,22,61,0.4330277097169452,0.05805168682233467,0.33939556703738916,0.1695250364233309
184.0,0.4,villa,M,2,22,45,0.4182261603979749,0.15949032606207877,0.2735826345658178,0.14870087897412854
376.0,0.44,villa,S,7,22,22,0.4485444628110127,0.13144137502846592,0.26663578408060373,0.15337837807991755
218.0,0.32,apartment,M,6,21,17,0.438560026420054,0.12570138585415958,0.3459127390111374,0.08982584871464917
209.0,0.36,villa,M,4,21,21,0.4888970995034976,0.1578271609470134,0.23789857864550368,0.11537716090398535
195.0,0.34,apartment,L,3,24,31,0.42213762441044883,0.17688281445000897,0.27820870862917635,0.12277085251036587
254.0,0.31,villa,M,7,25,42,0.2789403027753567,0.15836783886302278,0.35262988875389023,0.21006196960773033
126.0,0.38,apartment,M,2,25,5,0.4226607985076315,0.22863580446561932,0.2704087036112502,0.07829469341549897
116.0,0.26,apartment,M,4,24,27,0.3674934586325723,0.13579812966932875,0.3381459956314772,0.15856241606662186
195.0,0.31,villa,S,4,21,23,0.5170584096416957,0.12240566547369806,0.23899075933318475,0.12154516555142164
153.0,0.27,apartment,M,3,25,77,0.41976722546192946,0.05921488757448177,0.37148795773834087,0.14952992922524783
97.0,0.27,apartment,M,2,22,46,0.44933425126189996,0.10627309401876091,0.2749003407855924,0.16949231393374684
94.0,0.25,apartment,M,3,24,62,0.3702582923643382,0.09520224131512241,0.3689556065570813,0.16558385976345813
271.0,0.45,apartment,M,8,24,69,0.36303141009483714,0.08254320547695525,0.3664904794968019,0.18793490493140572
267.0,0.44,apartment,M,5,21,60,0.49179211041206367,0.09011498163800796,0.3355375739753193,0.08255533397460897
176.0,0.33,apartment,M,6,23,60,0.4353560358456004,0.08795725564037755,0.3355803932736792,0.1411063152403428
258.0,0.39,apartment,M,4,24,23,0.37197944536636596,0.1285532948599829,0.3469838208495458,0.15248343892410532
141.0,0.31,apartment,S,4,24,53,0.37672095193818955,0.15830637781675916,0.3745576896991012,0.09041498054595018
156.0,0.26,apartment,L,4,22,39,0.4412465211102399,0.14829292225911014,0.31771187595415457,0.09274868067649554
190.0,0.36,apartment,L,4,25,30,0.3697897516755953,0.09787750380952703,0.37156031505906856,0.1607724294558092
224.0,0.29,villa,L,6,23,59,0.5138079277866546,0.09081190562298092,0.287195649228385,0.10818451736197955
226.0,0.38,villa,L,3,22,17,0.44493139342329946,0.13724599390841483,0.2716837782860797,0.14613883438220604
227.0,0.33,apartment,M,7,22,15,0.44407551726649974,0.1914563452145067,0.28877412492747223,0.07569401259152139
210.0,0.43,apartment,M,6,23,38,0.3582663038188915,0.11716039850238817,0.3891042335363374,0.135469064142383
227.0,0.4,apartment,L,3,24,26,0.3585536055973044,0.1545818369226324,0.33343196837635475,0.1534325891037084
192.0,0.38,apartment,S,7,24,22,0.3343400262196924,0.15652218282366098,0.37919919356596615,0.12993859739068053
295.0,0.32,apartment,L,6,23,24,0.4242277466401227,0.1293514292612671,0.3279761099435656,0.11844471415504472
106.0,0.31,apartment,S,1,24,13,0.4128576657320585,0.13267545529308586,0.3195222935858302,0.1349445853890254
235.0,0.46,villa,L,1,21,58,0.482190820591598,0.06881310574214765,0.3327490313497766,0.11624704231647781
231.0,0.34,apartment,M,5,22,46,0.4328135586295983,0.07993408353402735,0.3168189670501752,0.17043339078619907
238.0,0.28,apartment,L,5,22,80,0.5051965767756321,0.06871201771024767,0.3053868675810648,0.12070453793305547
186.0,0.36,apartment,M,3,22,61,0.5277563890733034,0.11054484737797098,0.263874540740289,0.09782422280843674
233.0,0.4,apartment,M,4,24,52,0.43143338191746017,0.11651587442454259,0.3105371945946232,0.14151354906337404
198.0,0.26,villa,L,4,22,28,0.4952151470523408,0.11017428407710397,0.28045751408346503,0.11415305478709024
165.0,0.33,villa,M,3,23,35,0.48130014485694,0.07895897980303983,0.33146212191116203,0.10827875342885816
139.0,0.46,apartment,S,2,23,34,0.3908337753103643,0.10687527542327284,0.3517259926844387,0.1505649565819242
217.0,0.49,villa,S,3,22,46,0.44991673371037494,0.1478937611316104,0.2878187810817093,0.11437072407630544
186.0,0.41,apartment,M,5,23,46,0.4746371665649215,0.09195895255139418,0.26779047807293266,0.16561340281075154
186.0,0.5,apartment,M,2,25,48,0.3281773066004079,0.11905507124858396,0.4133627472270212,0.13940487492398693
251.0,0.28,villa,M,4,22,20,0.416192707844707,0.18122668456734112,0.266159646528176,0.13642096105977602
232.0,0.44,villa,S,4,24,41,0.41284134421981855,0.13603652889081855,0.2239101385138755,0.22721198837548734
307.0,0.47,apartment,S,7,22,64,0.4645539979752211,0.09561221196407459,0.3151073133392047,0.12472647672149961
423.0,0.41,villa,L,8,25,78,0.30204909878354225,0.06575417745473497,0.4678285991164477,0.16436812464527498
284.0,0.45,apartment,M,7,23,52,0.36088253814373716,0.08520240979321568,0.4057827560259092,0.14813229603713804
171.0,0.42,apartment,S,4,25,59,0.23711643135648297,0.16452434401572308,0.43719754847008513,0.16116167615770893
156.0,0.4,apartment,S,1,23,53,0.44915861206756824,0.09920429402163351,0.29647463354173054,0.15516246036906783
134.0,0.44,apartment,S,3,26,58,0.23622527968741522,0.10805851383278336,0.45342641365299285,0.2022897928268087
293.0,0.36,apartment,L,4,25,73,0.39074589180124664,0.07378875711364878,0.3399455734680556,0.19551977761704906
88.0,0.35,apartment,M,1,24,38,0.43928693287366855,0.15716117579304756,0.297062364379812,0.10648952695347194
91.0,0.28,apartment,M,1,24,50,0.3388904493982724,0.10490108589336872,0.35868601931821875,0.1975224453901402
264.0,0.49,villa,M,3,25,73,0.3934449041850781,0.11849721911150543,0.3682459106296061,0.11981196607381034
217.0,0.27,apartment,L,3,22,9,0.4255185443559432,0.17678212133207352,0.2965336239017521,0.1011657104102313
335.0,0.5,villa,S,4,22,16,0.46479069572198456,0.1441471617125737,0.2218293586403123,0.16923278392512933
169.0,0.27,villa,S,7,25,61,0.37085472794562047,0.09946804052824004,0.4188891816622734,0.11078804986386609
397.0,0.48,villa,M,3,22,34,0.4978744390891763,0.07465738643968194,0.32066415788255315,0.10680401658858864
178.0,0.35,villa,L,1,23,6,0.3601115158066281,0.1858079353817042,0.30894762915454377,0.1451329196571239
302.0,0.49,villa,M,4,23,82,0.4678529566444174,0.049425985334767816,0.3103544373588239,0.17236662066199093
166.0,0.4,apartment,M,3,24,44,0.3528748319477856,0.13544246312162972,0.3410426025893546,0.17064010234123
395.0,0.34,villa,L,6,23,62,0.5103164163331496,0.09391437720262713,0.2873186685047194,0.10845053795950403
172.0,0.27,villa,S,3,21,3,0.5156918840503917,0.08999742289504704,0.24003737660230023,0.15427331645226097
214.0,0.43,apartment,M,3,21,33,0.48796173082508776,0.11513227192067424,0.260052838306787,0.136853158947451
313.0,0.4,apartment,M,5,22,41,0.47487440007908127,0.11462728990707377,0.26477171744770245,0.1457265925661425
345.0,0.37,villa,L,4,23,67,0.34957635330399484,0.06854996213817156,0.37671177005996875,0.20516191449786503
220.0,0.39,apartment,S,4,21,50,0.4933590520523488,0.12149792408593874,0.27733122555871137,0.10781179830300101
123.0,0.31,apartment,M,2,22,38,0.4245135117412939,0.12839130563770124,0.2940395424190995,0.15305564020190526
271.0,0.41,apartment,L,3,24,74,0.4501297754487997,0.0674710619928381,0.3410922958388546,0.1413068667195078
113.0,0.38,apartment,M,1,24,36,0.38261792819380874,0.14339314524650593,0.3633757715233621,0.11061315503632319
133.0,0.27,apartment,M,5,24,56,0.30632360171583234,0.1696636789484164,0.321301381525541,0.20271133781021028
166.0,0.46,apartment,S,3,22,50,0.38870948705954206,0.10976873417253658,0.39598832293606234,0.10553345583185897
157.0,0.39,villa,S,2,23,58,0.4211481285458299,0.09666145455489435,0.3722682998151621,0.10992211708411367
226.0,0.48,apartment,M,4,24,24,0.367049406276772,0.16314003209570074,0.2790902783633234,0.1907202832642039
152.0,0.38,apartment,S,4,23,80,0.38524987691195245,0.08935098465689195,0.3284576615117269,0.1969414769194287
359.0,0.48,villa,L,3,24,38,0.31398889151327974,0.15156404721645086,0.38008275513329687,0.15436430613697252
427.0,0.42,villa,M,7,24,42,0.3852421966990037,0.1302578075016779,0.2939845219265542,0.19051547387276424
129.0,0.3,apartment,L,4,24,20,0.32160200914495934,0.13441998753558201,0.3409897645483932,0.20298823877106553
276.0,0.46,apartment,S,6,23,37,0.4344794376939247,0.1335964629706682,0.30327953166764504,0.12864456766776217
82.0,0.29,apartment,S,3,25,17,0.3039320281213761,0.13568928758763457,0.37952707753762865,0.18085160675336076
290.0,0.35,villa,M,4,24,55,0.45148519024803163,0.13941578254828693,0.3122444256360336,0.09685460156764786
154.0,0.46,apartment,S,3,23,53,0.3907915899557743,0.15732114658402377,0.28983585051741134,0.16205141294279074
108.0,0.34,apartment,S,3,23,43,0.34848334425382577,0.10777380607916806,0.4336809470529978,0.11006190261400846
162.0,0.25,villa,M,1,23,46,0.4153606059184402,0.15322184804483557,0.3046246544237001,0.12679289161302404
115.0,0.28,villa,S,3,24,67,0.3722893837165574,0.0960012991537715,0.3915442045938621,0.14016511253580896
176.0,0.3,apartment,S,6,25,57,0.37084289957591704,0.11922440688225776,0.3412982895877768,0.1686344039540484
161.0,0.26,villa,S,6,26,30,0.3170742637512394,0.1838262091591322,0.31846603220992065,0.18063349487970773
222.0,0.37,villa,L,2,25,74,0.4160474377869771,0.08845174724162685,0.3058098833393682,0.18969093163202772
167.0,0.35,villa,S,1,21,83,0.4111979200223944,0.09105221388846134,0.38895224798807715,0.10879761810106724
184.0,0.35,villa,M,2,22,52,0.41980270020058785,0.17987228422138607,0.28170796197159303,0.1186170536064331
228.0,0.39,villa,M,4,22,73,0.4950951305349422,0.0780742493745106,0.2948340395296107,0.1319965805609364
154.0,0.37,apartment,M,3,25,6,0.38720895560626284,0.16657530779325383,0.2941244685018627,0.15209126809862075
234.0,0.45,apartment,M,5,24,36,0.4117775963103492,0.10843473949764305,0.3383218774776951,0.14146578671431262
158.0,0.32,villa,S,1,20,40,0.5214672194765021,0.12691247443815673,0.2078611870276955,0.14375911905764563
197.0,0.35,apartment,S,5,21,81,0.48695098882003923,0.05644590949978324,0.3509146149201238,0.1056884867600537
232.0,0.33,apartment,M,6,23,38,0.4390661145251107,0.054623559009625094,0.35402782682644907,0.1522824996388152
178.0,0.29,apartment,L,1,24,48,0.4562512030970524,0.10222007104745616,0.298936105122455,0.14259262073303652
349.0,0.37,villa,M,6,24,49,0.3518162978691447,0.14152697037730302,0.3265733621027016,0.1800833696508507
224.0,0.3,apartment,M,6,25,43,0.3645579668279055,0.12161955583087207,0.31576701895695514,0.19805545838426733
222.0,0.35,apartment,L,4,25,78,0.3407004425833987,0.10956264726468354,0.35211505390661735,0.1976218562453004
146.0,0.34,apartment,M,3,25,48,0.333071425484218,0.22199348663844776,0.31766691863996144,0.12726816923737283
246.0,0.49,apartment,M,4,23,6,0.420328494900032,0.15613187390408836,0.2764225250915807,0.1471171061042989
203.0,0.38,villa,M,3,23,38,0.40814739588004656,0.11264088473743701,0.3329870926357092,0.1462246267468072
610.0,0.47,villa,L,7,22,56,0.5021474585665469,0.09249702754544661,0.2727813398431327,0.13257417404487393
199.0,0.3,apartment,M,4,23,62,0.48879095807306155,0.05911311339241684,0.3156711154067901,0.13642481312773147
237.0,0.33,apartment,M,5,19,43,0.5734808979374495,0.08074132637826123,0.26912593168067045,0.07665184400361871
136.0,0.25,villa,M,4,24,13,0.4023049060924414,0.17703935351571312,0.2783767162438453,0.14227902414800025
177.0,0.45,apartment,M,3,23,59,0.44624924039268515,0.07142186226226466,0.29631052415878506,0.18601837318626513
240.0,0.3,villa,L,4,24,27,0.35141958745003404,0.2288222238717951,0.2895565903235713,0.13020159835459955
408.0,0.45,apartment,L,6,21,85,0.48605709937153374,0.04815109051266016,0.2779859447903993,0.18780586532540683
103.0,0.26,apartment,M,3,23,70,0.44761402003647477,0.08291722066739099,0.3601602975871477,0.10930846170898667
144.0,0.31,apartment,S,3,24,50,0.4571709576794709,0.10722942272162668,0.32381523269494134,0.111784386903961
312.0,0.44,apartment,M,7,22,13,0.4394637170001839,0.2108450627392956,0.24106284339850734,0.10862837686201327
198.0,0.42,apartment,S,3,23,13,0.3683741986725269,0.16122559782792195,0.2969964740239397,0.17340372947561142
351.0,0.47,villa,M,6,23,68,0.38599076703107266,0.09106771171289911,0.4233521070465544,0.09958941420947388
179.0,0.39,apartment,S,2,22,53,0.4438137457908329,0.07919634988722857,0.292786154729349,0.18420374959258956
187.0,0.31,apartment,L,5,24,17,0.43191104407592207,0.13741147666745393,0.2797779767398232,0.1508995025168009
326.0,0.47,villa,L,4,23,50,0.453466222491533,0.09216096032294234,0.36030709545922845,0.09406572172629633
139.0,0.33,villa,S,2,23,37,0.3751477673263219,0.17833639215053815,0.3371256748211588,0.10939016570198114
81.0,0.25,apartment,M,2,25,13,0.38070680074795366,0.13743880025486413,0.35362814916513263,0.1282262498320496
160.0,0.3,apartment,L,3,25,27,0.3396296906086175,0.20159816939953049,0.30864592181709427,0.15012621817475783
177.0,0.4,apartment,S,4,25,69,0.39113640361502827,0.07882505561401709,0.3501632237965479,0.17987531697440673
132.0,0.28,apartment,S,3,22,36,0.47150935366834024,0.11759143531110848,0.2861116351449157,0.12478757587563565
154.0,0.28,villa,M,3,23,38,0.49211368754298435,0.08664583035022078,0.27543519961467683,0.14580528249211816
184.0,0.25,apartment,L,4,22,45,0.5190322509305756,0.07582351736765802,0.2967643412528848,0.10837989044888163
242.0,0.43,apartment,M,7,24,54,0.35905627125170847,0.1236270678446071,0.3951535925309485,0.12216306837273595
166.0,0.31,villa,S,2,25,29,0.4167996370716722,0.14805291843523766,0.26638595188638714,0.1687614926067029
125.0,0.35,apartment,S,4,24,81,0.38637305608733485,0.09855430062669938,0.33764958024216574,0.17742306304380004
149.0,0.26,apartment,M,6,24,8,0.409385054549134,0.1552122120865629,0.3114666948092789,0.12393603855502416
190.0,0.47,apartment,S,4,24,35,0.34884090724693373,0.16160624411718827,0.3314373977209885,0.15811545091488954
211.0,0.28,villa,M,7,24,89,0.2944970095966296,0.04678917216735226,0.4178570967502391,0.240856721485779
333.0,0.43,villa,S,4,25,76,0.4080029562323506,0.056114801704193015,0.3675266678770177,0.16835557418643876
113.0,0.25,apartment,M,4,25,21,0.2844907841209407,0.1612099767201321,0.37246622824426856,0.18183301091465853
235.0,0.37,villa,M,5,24,17,0.4169552358097419,0.17893804826252327,0.30825575657448673,0.09585095935324812
201.0,0.3,apartment,L,2,22,57,0.5218519862555564,0.06965886389171812,0.23826256582974917,0.1702265840229764
145.0,0.3,apartment,S,4,24,26,0.33888047656336096,0.2084942134741496,0.30006154057199824,0.15256376939049127
260.0,0.47,apartment,M,4,24,79,0.4573265528550909,0.06466508253976387,0.3110163087480132,0.16699205585713206
175.0,0.36,apartment,M,2,22,32,0.49852027808783,0.1345466021495773,0.270201742718684,0.09673137704390863
190.0,0.28,apartment,M,4,20,69,0.47735637325675034,0.05320039262868833,0.320385390470288,0.1490578436442733
246.0,0.32,villa,S,5,24,42,0.45674662018124806,0.13015193723520146,0.30281403813118973,0.11028740445236061
98.0,0.39,apartment,S,1,24,20,0.3982127590113652,0.17047247163815166,0.2759927058112374,0.15532206353924563
315.0,0.41,villa,M,3,21,30,0.4405925591155656,0.16458325056734163,0.27242755640269534,0.12239663391439724
298.0,0.43,villa,M,2,20,30,0.5569507328505131,0.12456115556164099,0.17724590384443425,0.14124220774341165
103.0,0.25,apartment,L,2,24,27,0.3895148198477724,0.11821493622642147,0.36651147481458307,0.12575876911122313
130.0,0.26,apartment,L,4,26,24,0.3196292076606843,0.19321070923713546,0.34236868850352836,0.14479139459865192
101.0,0.25,apartment,M,1,23,34,0.5075855508693814,0.10212520179280953,0.23994418077165067,0.15034506656615848
122.0,0.26,apartment,L,3,22,41,0.40666104850959345,0.11293948971706683,0.3549761243088132,0.12542333746452644
105.0,0.31,apartment,M,1,25,53,0.38870434191127884,0.11977688195858716,0.3401034952281131,0.15141528090202075
236.0,0.28,villa,S,6,22,20,0.4129011635756773,0.20654133767892582,0.3398205285089602,0.040736970236436715
340.0,0.39,villa,S,6,24,52,0.4852078787974564,0.10793384334590153,0.3167229417316627,0.09013533612497941
202.0,0.42,apartment,L,3,24,70,0.4056311194323073,0.09400022041382852,0.30456433808595484,0.19580432206790926
172.0,0.46,apartment,M,2,24,39,0.39461777746090737,0.1671493844378818,0.29781560933587,0.14041722876534093
278.0,0.49,apartment,L,3,24,63,0.39552320283664383,0.09030966369544807,0.32789921260856897,0.18626792085933913
176.0,0.37,villa,S,1,21,19,0.4954472626338888,0.19293345690044816,0.21432419344753506,0.09729508701812793
180.0,0.36,apartment,S,5,22,62,0.3838948276260254,0.09595407691793055,0.3761893447176012,0.14396175073844306
180.0,0.29,apartment,M,4,22,60,0.4104098154936848,0.09784050324208567,0.3602861650674643,0.1314635161967653
263.0,0.44,apartment,L,4,25,76,0.30696843363993986,0.08919742525307547,0.4257335860240805,0.17810055508290418
357.0,0.36,apartment,L,6,24,57,0.41487175984330565,0.09963528840272314,0.3001170946959163,0.18537585705805495
164.0,0.36,apartment,S,5,24,62,0.4497721903886761,0.0823771665002348,0.32357161862381545,0.14427902448727348
182.0,0.33,villa,M,3,24,64,0.47314960568732856,0.07556040328823914,0.24970242361257833,0.201587567411854
201.0,0.35,apartment,M,4,21,47,0.4950979014631458,0.11956606553358154,0.2544982201872987,0.13083781281597398
224.0,0.35,apartment,L,3,22,63,0.4699068926720241,0.07682300233174798,0.274419607023555,0.17885049797267288
161.0,0.43,apartment,S,4,24,26,0.4033588477382309,0.15828298450313769,0.36474956595435876,0.07360860180427256
189.0,0.46,apartment,M,2,25,32,0.32278271699785926,0.11921930260342273,0.38446088558905883,0.17353709480965918
113.0,0.26,villa,S,3,25,49,0.4292605458452168,0.07921667210576139,0.34848305288307185,0.14303972916595
182.0,0.29,apartment,M,3,18,60,0.6131014674139837,0.04178771449609541,0.24131308965789933,0.10379772843202151
123.0,0.25,villa,S,2,22,73,0.4914433122357968,0.06295243681675049,0.3225204849912719,0.12308376595618081
259.0,0.39,apartment,L,3,19,25,0.4644419770102294,0.16575328053942442,0.2570997400092521,0.11270500244109403
152.0,0.31,villa,S,5,21,34,0.4326531642842651,0.1503388095925091,0.2945362237541453,0.12247180236908042
178.0,0.34,villa,M,3,24,15,0.3122967108504587,0.16264445808993253,0.3727149735622628,0.15234385749734605
145.0,0.26,apartment,M,8,26,71,0.2600857667995813,0.11980865842582014,0.45651398683048183,0.16359158794411682
155.0,0.36,villa,S,3,26,46,0.42611155849860904,0.16394050124974768,0.3026216745371832,0.10732626571446001
168.0,0.35,apartment,S,7,25,16,0.30857357850261397,0.13480771917946244,0.44741205866562633,0.10920664365229729
284.0,0.45,villa,M,2,24,15,0.3556084286942769,0.18973383067731758,0.3131756639091926,0.14148207671921295
117.0,0.28,apartment,M,3,24,26,0.38248066431118455,0.17030772034476352,0.32013307957809917,0.12707853576595265
165.0,0.3,apartment,M,2,23,59,0.43086994048310856,0.13477689722820355,0.30892250400523996,0.1254306582834479
165.0,0.41,apartment,M,3,25,60,0.3425100314058834,0.11285107095153125,0.4024812763952573,0.14215762124732806
214.0,0.38,villa,S,2,25,55,0.37939366199413743,0.08047674840712929,0.35993796655483073,0.18019162304390246
409.0,0.42,villa,L,4,22,45,0.4815335008043552,0.11681426258170467,0.273045960441763,0.12860627617217713
118.0,0.35,apartment,S,3,24,41,0.41432314712629564,0.08903518241039038,0.34084127365115324,0.15580039681216068
171.0,0.27,villa,M,2,23,56,0.4686446076969588,0.08730503193982152,0.29235472690739966,0.15169563345581996
359.0,0.39,villa,L,3,21,47,0.5266726150234613,0.06535198883689244,0.2669393845944909,0.14103601154515544
314.0,0.4,apartment,L,4,22,57,0.48730661611571063,0.06342338850367377,0.33173133413149136,0.11753866124912435
79.0,0.25,apartment,S,3,22,65,0.47963760273384576,0.06712300622056817,0.31296573833505786,0.14027365271052822
108.0,0.27,apartment,S,2,23,18,0.3542871591193716,0.15742363591904018,0.3035928679447727,0.18469633701681565
122.0,0.32,apartment,M,2,23,62,0.3624312267875992,0.12618046564094512,0.3685377594013251,0.14285054817013068
191.0,0.33,apartment,S,5,22,25,0.43223177655445383,0.12404301639872593,0.34878922743804097,0.09493597960877918
200.0,0.29,villa,M,5,22,54,0.49549822198617477,0.0896663489409866,0.3206121754632624,0.09422325360957629
269.0,0.47,apartment,M,4,24,49,0.45580629209338763,0.16178741608137295,0.24262708563759267,0.13977920618764683
161.0,0.36,villa,S,4,24,56,0.42079841433161086,0.09474974490609255,0.38856486210891494,0.0958869786533817
251.0,0.46,apartment,M,3,21,32,0.5528350346521782,0.07691931056386497,0.25644848659515895,0.11379716818879801
234.0,0.38,apartment,M,4,26,54,0.36664120876689793,0.10765917231382664,0.3119796553889665,0.213719963530309
242.0,0.48,apartment,M,5,26,36,0.2831546536500588,0.17149172528491466,0.3702276717607213,0.1751259493043052
163.0,0.36,apartment,M,5,23,29,0.4027758218691546,0.15642972837471258,0.31990157647339346,0.12089287328273936
128.0,0.38,apartment,S,3,25,9,0.27067663614631715,0.21775498700436302,0.367031780278596,0.14453659657072376
130.0,0.31,apartment,M,4,22,64,0.525576795330931,0.0746455897080377,0.2608050138995228,0.13897260106150833
231.0,0.49,apartment,M,4,24,20,0.3911813633676517,0.1449184296690203,0.3626589825393621,0.10124122442396603
314.0,0.48,villa,M,5,22,87,0.5575343584006539,0.04451926779495494,0.2534050608717247,0.14454131293266653
187.0,0.26,apartment,L,5,23,44,0.44317529945982104,0.0828182687968963,0.3109105587653329,0.16309587297794967
174.0,0.29,apartment,L,5,22,36,0.43528241004973633,0.12029404386918362,0.32230609859758186,0.1221174474834982
205.0,0.41,apartment,M,2,20,21,0.5596953333239412,0.13271396014348835,0.22138589410645448,0.08620481242611605
249.0,0.48,apartment,L,3,24,31,0.3597480325670688,0.14892130286154515,0.3265579807927878,0.16477268377859838
143.0,0.28,villa,S,3,23,66,0.4579818964392956,0.09654423596023293,0.312109933689367,0.13336393391110446
150.0,0.34,apartment,M,3,23,75,0.3643490813002766,0.08060362721659346,0.3541752897123081,0.20087200177082176
154.0,0.27,villa,M,4,24,81,0.42716355227870867,0.07032429364473311,0.33375582212401617,0.16875633195254214
241.0,0.38,villa,M,4,21,59,0.4639267158757761,0.052561693257612195,0.30519618125310916,0.1783154096135025
143.0,0.27,apartment,M,4,23,42,0.35170059441398827,0.1099838924714822,0.3831560569517021,0.1551594561628274
178.0,0.34,apartment,S,4,22,68,0.4795004655467371,0.06309817033684649,0.3386619619190913,0.11873940219732511
264.0,0.48,apartment,L,4,23,7,0.4384346239027458,0.21855487984350988,0.24000779215012433,0.10300270410362011
337.0,0.47,villa,L,3,24,29,0.37917716170943816,0.1540061228280282,0.304131058100232,0.16268565736230173
326.0,0.49,apartment,L,3,22,21,0.40484687079566356,0.16702061459544407,0.23923833284262072,0.18889418176627165
107.0,0.26,apartment,M,3,20,36,0.40810921704747943,0.12555594345692678,0.3642010634208641,0.1021337760747295
176.0,0.28,apartment,L,5,25,82,0.459468636373738,0.05253981532173143,0.30596581736322404,0.18202573094130664
98.0,0.28,apartment,M,2,22,31,0.43052479533530974,0.17982238949923235,0.27291230941243005,0.11674050575302794
151.0,0.41,apartment,M,3,24,38,0.43073460131578706,0.17125419855003535,0.27334519107269345,0.12466600906148423
190.0,0.45,apartment,M,3,24,55,0.3972659417755468,0.11619280925364306,0.32726934087921933,0.15927190809159086
273.0,0.49,apartment,L,4,25,65,0.2933745193672052,0.07512397305940594,0.4300082663268269,0.201493241246562
316.0,0.39,villa,M,6,25,28,0.34960967232536966,0.1859107337826701,0.32458894773995944,0.1398906461520008
226.0,0.43,apartment,M,6,24,61,0.4319475033597382,0.12239484486865204,0.2877104958320444,0.1579471559395654
180.0,0.28,apartment,L,2,23,27,0.49653893439774194,0.09546295159857456,0.27497853214248846,0.13301958186119517
137.0,0.37,apartment,S,4,24,18,0.28315226707882335,0.15869647419941627,0.3893662080869139,0.16878505063484658
173.0,0.4,villa,M,1,21,39,0.40608258374212974,0.06351305126808601,0.3438477980482357,0.18655656694154849
163.0,0.4,apartment,S,5,23,70,0.44751379717218803,0.06182246307151735,0.3344702273011545,0.1561935124551403
175.0,0.3,villa,M,3,22,69,0.5298142884669801,0.09703935569089782,0.2549489960098216,0.11819735983230045
90.0,0.33,apartment,S,3,23,57,0.391179010040074,0.12992220522841127,0.31259810236636504,0.1663006823651498
201.0,0.42,villa,S,4,23,28,0.35369714248885,0.178817534562967,0.3463527860186937,0.12113253692948933
146.0,0.36,apartment,M,3,23,60,0.46639479193796113,0.10386831547058466,0.29767725762580916,0.13205963496564518
400.0,0.48,villa,S,7,20,20,0.403507698811199,0.18955009329595493,0.2441666265294835,0.16277558136336256
117.0,0.42,apartment,S,1,24,52,0.45144786302437984,0.12046392948437465,0.2624712395438305,0.16561696794741504
333.0,0.32,villa,M,7,22,26,0.45223386996006676,0.153800647159599,0.30912568885481667,0.08483979402551756
177.0,0.29,villa,S,3,25,31,0.3661806339951448,0.17743002620163004,0.34491131351251675,0.11147802629070842
131.0,0.41,apartment,S,2,26,9,0.2634801992648622,0.2109478660742289,0.3966626601073672,0.12890927455354173
